Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"K Carolynn, G Dammery","Learning healthcare systems: How to improve health system sustainability in the era of climate change",2024,"Routledge Handbook of Climate …","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.4324/9781032701196-30/learning-healthcare-systems-carolynn-lynn-smith-genevieve-dammery","https://scholar.google.com/scholar?cites=10587612840089819322&as_sdt=2005&sciodt=0,5&hl=en",340,"2025-06-30 21:06:11","","10.4324/9781032701196-30","","",,,,,1,1.00,1,2,1,"Healthcare systems in their current state are failing to provide high-value, quality care. In addition to pressures from the recent pandemic and ageing populations, low-value and …","","https://scholar.google.com/scholar?q=related:uhjrUMjB7pIJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
6,"EM Camacho, LS Penner, A Taylor, B Guthrie, AJ Avery…","Estimating the economic effect of harm associated with high risk prescribing of oral non-steroidal anti-inflammatory drugs in England: population based cohort and …",2024,"bmj","bmj.com","https://www.bmj.com/content/386/bmj-2023-077880.short","https://scholar.google.com/scholar?cites=9289808919638351636&as_sdt=2005&sciodt=0,5&hl=en",346,"2025-06-30 21:06:11","","","","",,,,,6,6.00,1,6,1,"Objectives To quantify prevalence, harms, and NHS costs in England of problematic oral non-steroidal anti-inflammatory drug (NSAID) prescribing in high risk groups. Design …","https://www.bmj.com/content/bmj/386/bmj-2023-077880.full.pdf","https://scholar.google.com/scholar?q=related:FJ9MLv4H7IAJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
3,"H Birkinshaw, C Friedrich, P Cole…","Antidepressants for pain management in adults with chronic pain: a network meta-analysis",2024,"Health technology …","pmc.ncbi.nlm.nih.gov","https://pmc.ncbi.nlm.nih.gov/articles/PMC11474957/","https://scholar.google.com/scholar?cites=1340608964764521479&as_sdt=2005&sciodt=0,5&hl=en",350,"2025-06-30 21:06:11","HTML","","","",,,,,3,3.00,1,4,1,"BACKGROUND Chronic pain is common and costly. Antidepressants are prescribed to reduce pain. However, there has not been a network meta-analysis examining all …","https://pmc.ncbi.nlm.nih.gov/articles/PMC11474957/","https://scholar.google.com/scholar?q=related:B1R-J8DMmhIJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"S Baig, S Mughal, Y Murad, M Virdee, Z Jalal","Exploring the Perceptions and Behaviours of UK Prescribers Concerning Novel Lipid-Lowering Agent Prescriptions",2024,"","research.birmingham.ac.uk","https://research.birmingham.ac.uk/files/235490657/pharmacy-12-00104.pdf","",351,"2025-06-30 21:06:11","PDF","","","",,,,,0,0.00,0,5,1,"Reducing low-density lipoprotein cholesterol levels lowers the risk of atherosclerotic cardiovascular disease. With the current and future portfolios of emerging lipid-lowering therapies …","https://research.birmingham.ac.uk/files/235490657/pharmacy-12-00104.pdf","https://scholar.google.com/scholar?q=related:OFvDPYlyAuIJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"T Shi, X Gu, B Meza-Torres, U Agrawal, S Anand…","A public health response to pathogen X: safeguarding communities through frameworks for emerging epidemics and pandemics",2024,"","ora.ox.ac.uk","https://ora.ox.ac.uk/objects/uuid:df160b32-4ac2-4277-975a-9ba2c263fcf5/files/sd217qr37t","",352,"2025-06-30 21:06:11","PDF","","","",,,,,0,0.00,0,6,1,"This report was commissioned by the UK Health Security Agency (UKHSA). It provides generic frameworks to support surge surveillance, risk stratification and assessments of the uptake…","https://ora.ox.ac.uk/objects/uuid:df160b32-4ac2-4277-975a-9ba2c263fcf5/files/sd217qr37t","https://scholar.google.com/scholar?q=related:N7NnBYI6Xr4J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
3,"K Prabhu, F Warricker, O Almilaji…","Role of prescribed medication in the development of iron deficiency anaemia in adults—a case–control study",2024,"BMJ open …","bmjopengastro.bmj.com","https://bmjopengastro.bmj.com/content/11/1/e001305.abstract","https://scholar.google.com/scholar?cites=11442423481475850202&as_sdt=2005&sciodt=0,5&hl=en",363,"2025-06-30 21:06:11","","","","",,,,,3,3.00,1,4,1,"Objective To estimate the strength of association between exposure to selected classes of prescribed medications and the risk of developing iron deficiency anaemia (IDA), specifically …","https://bmjopengastro.bmj.com/content/bmjgast/11/1/e001305.full.pdf","https://scholar.google.com/scholar?q=related:2t_0Joiny54J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
3,"V Brisnik, M Rottenkolber, J Vukas, M Schechner…","Potential deprescribing indications for antidepressants between 2012 and 2019: repeated cross-sectional analysis in two Scottish health boards",2024,"BMC medicine","Springer","https://link.springer.com/article/10.1186/s12916-024-03584-9","https://scholar.google.com/scholar?cites=15317913727879439661&as_sdt=2005&sciodt=0,5&hl=en",366,"2025-06-30 21:06:11","HTML","10.1186/s12916-024-03584-9","","",,,,,3,3.00,1,5,1,"Background Antidepressants have a pivotal role in the treatment of many psychiatric disorders, but there are concerns about long-term use and adverse effects. The objectives of this …","https://link.springer.com/article/10.1186/s12916-024-03584-9","https://scholar.google.com/scholar?q=related:LWVVsmAplNQJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"P Sun, H Liu, Y Zhao, N Hao, Z Deng…","Construction of an antidepressant priority list based on functional, environmental, and health risks using an interpretable mixup-transformer deep learning model",2024,"Journal of Hazardous …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0304389424012305","",376,"2025-06-30 21:06:11","","","","",,,,,0,0.00,0,6,1,"As emerging pollutants, antidepressants (AD) must be urgently investigated for risk identification and assessment. This study constructed a comprehensive-effect risk-priority screening …","","https://scholar.google.com/scholar?q=related:oyqWGNX70I0J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"R Daniels, T El Omda, K Mokbel","Improving Antimicrobial Stewardship in Acute Sore Throat: Comparison of FeverPAIN and McIsaac Scores with Molecular Point of Care Testing Using Abbott …",2024,"Diagnostics","mdpi.com","https://www.mdpi.com/2075-4418/14/23/2680","",382,"2025-06-30 21:06:11","HTML","","","",,,,,0,0.00,0,3,1,"Background: The diagnosis of streptococcal throat infection is an area where current practice results in significant over-diagnosis of bacterial infection, with the resulting implications for …","https://www.mdpi.com/2075-4418/14/23/2680","https://scholar.google.com/scholar?q=related:1vHdvpjKQYIJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"MEL Teoh","Real-world effectiveness of oral anticoagulants in the prevention of stroke: emulation and extension of the ARISTOTLE trial using UK EHRs",2024,"","researchonline.lshtm.ac.uk","https://researchonline.lshtm.ac.uk/id/eprint/4674716","",386,"2025-06-30 21:06:11","","","","",,,,,0,0.00,0,1,1,"BACKGROUND: Stroke prevention treatment guidance for patients with atrial fibrillation (AF) uses evidence generated from randomised controlled trials (RCTs). However, applicability …","https://researchonline.lshtm.ac.uk/id/eprint/4674716/1/2024_EPH_PhD_Teoh_M.pdf","https://scholar.google.com/scholar?q=related:a_COxsbn6joJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
1,"A Irvine, J Watt, MJ Kurth, JV Lamont…","The Importance of Diagnostics in the Treatment of Urinary Tract Infections in the United Kingdom",2024,"… and Reports in …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.2147/RRU.S483147","https://scholar.google.com/scholar?cites=9452881829665924471&as_sdt=2005&sciodt=0,5&hl=en",395,"2025-06-30 21:06:11","","10.2147/RRU.S483147","","",,,,,1,1.00,0,5,1,"Current diagnosis of urinary tract infections (UTIs) in the UK initially relies on self-reported patient symptoms with no point-of-care test robust enough to accurately identify the causative …","https://www.tandfonline.com/doi/pdf/10.2147/RRU.S483147","https://scholar.google.com/scholar?q=related:d2X7yPBhL4MJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
2,"R Phelan, A Cottrell, S Gee…","Propranolol in anxiety: poor evidence for efficacy and toxicity in overdose.",2024,"British Journal of General …","search.ebscohost.com","https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=09601643&asa=N&AN=180609161&h=wttZ4jK%2FgFhZuxz5kuzndbITjUw8AZvvJfsVVU%2B6fW651qGUPoax8ZDc88YMlxa9ZcaGqME7zb2hJc7n3NlNNQ%3D%3D&crl=c","https://scholar.google.com/scholar?cites=5394885785420318096&as_sdt=2005&sciodt=0,5&hl=en",411,"2025-06-30 21:06:11","","","","",,,,,2,2.00,1,4,1,"The article discusses the use of propranolol for anxiety, highlighting the lack of evidence for its efficacy and the potential toxicity in overdose. Despite its increasing prescription rates, …","","https://scholar.google.com/scholar?q=related:kEXI2wl83koJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"NR Waterlow, T Ashfield, GM Knight","Antibiotic prescribing patterns by age and sex in England: why we need to take this variation into account to evaluate antibiotic stewardship and AMR selection",2024,"medRxiv","medrxiv.org","https://www.medrxiv.org/content/10.1101/2024.09.10.24313389.abstract","",418,"2025-06-30 21:06:11","","10.1101/2024.09.10.24313389.abstract","","",,,,,0,0.00,0,3,1,"Structured Abstract Objectives The drivers of antimicrobial resistance (AMR) likely vary substantially by diKerent demographics. However, few complete open national detailed data exist …","https://www.medrxiv.org/content/10.1101/2024.09.10.24313389.full.pdf","https://scholar.google.com/scholar?q=related:U4S9CiqZkLgJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"L Penner, A Taylor, NGM Patient, G Rogers, R Elliott…","Estimating the economic impact of harm associated with high-risk prescribing of oral non-steroidal anti-inflammatory drugs in England",2024,"","bmj.com","https://www.bmj.com/sites/default/files/attachments/bmj-article/pre-pub-history/bmj-2023-077880.r1_proof_hi.pdf","",419,"2025-06-30 21:06:11","","","","",,,,,0,0.00,0,6,1,"Confidential: For Review Only Page 1 Confidential: For Review Only Estimating the economic impact of harm associated with high-risk prescribing of oral non-steroidal antiinflammatory …","","https://scholar.google.com/scholar?q=related:ZZG70oQ7r5YJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"EM McLellan, IJ Haq, AM Ebdon, N Vasey…","Patient-level analysis of the cost and variation in melatonin prescribing patterns in those under 18 in the North East of England",2024,"BMJ Paediatrics …","pmc.ncbi.nlm.nih.gov","https://pmc.ncbi.nlm.nih.gov/articles/PMC11624823/","",423,"2025-06-30 21:06:11","HTML","","","",,,,,0,0.00,0,5,1,"Background Melatonin is widely used to promote sleep in both normally developing children and adolescents and those with neurodevelopmental disorders. It has an evidence base as …","https://pmc.ncbi.nlm.nih.gov/articles/PMC11624823/","https://scholar.google.com/scholar?q=related:DFYkkqJnE5sJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
2,"B Woods, L Schmitt, D Jankovic…","Cefiderocol for treating severe aerobic Gram-negative bacterial infections: technology evaluation to inform a novel subscription-style payment model",2024,"Health Technology …","pmc.ncbi.nlm.nih.gov","https://pmc.ncbi.nlm.nih.gov/articles/PMC11229178/","https://scholar.google.com/scholar?cites=11031573274235783598&as_sdt=2005&sciodt=0,5&hl=en",438,"2025-06-30 21:06:11","HTML","","","",,,,,2,2.00,1,4,1,"BACKGROUND To limit the use of antimicrobials without disincentivising the development of novel antimicrobials, there is interest in establishing innovative models that fund …","https://pmc.ncbi.nlm.nih.gov/articles/PMC11229178/","https://scholar.google.com/scholar?q=related:rkmE9HEFGJkJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
1,"HC Gorton, C Archer, T Algahtani, F Mughal…","Involvement of propranolol in suicides: cross-sectional study using coroner-reported data",2024,"BJPsych …","cambridge.org","https://www.cambridge.org/core/journals/bjpsych-open/article/involvement-of-propranolol-in-suicides-crosssectional-study-using-coronerreported-data/B0937ACB009DCB0CA5217C21453E19B1","https://scholar.google.com/scholar?cites=9023038871378381448&as_sdt=2005&sciodt=0,5&hl=en",445,"2025-06-30 21:06:11","","","","",,,,,1,1.00,0,5,1,"BackgroundPropranolol is a beta-blocker medication indicated mostly for heart rhythm conditions and for physical symptoms of anxiety. Prescriptions for propranolol in the UK have …","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/B0937ACB009DCB0CA5217C21453E19B1/S2056472424007142a.pdf/div-class-title-involvement-of-propranolol-in-suicides-cross-sectional-study-using-coroner-reported-data-div.pdf","https://scholar.google.com/scholar?q=related:iMoMIwxGOH0J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"DTB Team","GI adverse effects associated with GLP-1 agonists for weight loss",2024,"","search.proquest.com","https://search.proquest.com/openview/fa29d4aa7c596978eadbcb04b0e53324/1?pq-origsite=gscholar&cbl=2040967","",452,"2025-06-30 21:06:11","","","","",,,,,0,0.00,0,1,1,"A cohort study found that GLP-1 agonists used for weight loss are associated with increased risk of pancreatitis, bowel obstruction and delayed stomach emptying compared with …","","https://scholar.google.com/scholar?q=related:t_csrlnLFRwJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"RS Carling, K Hedgethorne, A Chakrapani…","Retrospective review of positive newborn screening results for Isovaleric Acidemia and development of a strategy to improve the efficacy of newborn …",2024,"International Journal of …","mdpi.com","https://www.mdpi.com/2409-515X/10/1/24","",458,"2025-06-30 21:06:11","HTML","","","",,,,,0,0.00,0,4,1,"Since the UK commenced newborn screening for isovaleric acidemia in 2015, changes in prescribing have increased the incidence of false positive (FP) results due to pivaloylcarnitine. …","https://www.mdpi.com/2409-515X/10/1/24","https://scholar.google.com/scholar?q=related:fBCLvNV_UFcJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"IH Hussain","A Report: Investigating the Integration of Music Interventions as a Social Prescription for People Living with Dementia",2024,"","clok.uclan.ac.uk","https://clok.uclan.ac.uk/53143/1/53143%20Hussain%20VOR.pdf","",465,"2025-06-30 21:06:11","PDF","","","",,,,,0,0.00,0,1,1,"… Regarding this, a chart is shown below, sourced from the OpenPrescribing database (Bennett Institute for Applied Data Science, 2024). … https://openprescribing.net/analyse …","https://clok.uclan.ac.uk/53143/1/53143%20Hussain%20VOR.pdf","https://scholar.google.com/scholar?q=related:CedEmXDS5u4J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"O Falconer, K Knight, SJ Gray","Fifteen-minute consultation: considering greener asthma treatments for children and young people",2024,"… of Disease in Childhood-Education and …","ep.bmj.com","https://ep.bmj.com/content/early/2024/09/30/archdischild-2024-327168.abstract","",468,"2025-06-30 21:06:11","","","","",,,,,0,0.00,0,3,1,"Inhalers are the mainstay of asthma treatment, but are responsible for a disproportionately high level of carbon emissions compared with other aspects of healthcare. There is a growing …","","https://scholar.google.com/scholar?q=related:qurtsTzmdgUJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
